IncidentID,IncidentDate,ReportDate,Location,Department,IncidentType,Designator,Severity,Status,ReportedBy,AssignedTo,Witnesses,PoliceNotified,PoliceReportNumber,PropertyDamage,EstimatedCost,InjuryOccurred,VideoEvidence,FollowUpRequired,ResolutionNotes,Narrative
INC-010435,2025-03-04 16:14,2025-03-05 10:14,Loading Dock,Security,WORKPLACE_VIOLENCE,VIOLENCE,High,Under Investigation,Employee_9345,Security_3,0,False,,False,0,False,True,False,Investigation complete,Physical altercation between two employees in break room. Both parties separated by security.
INC-010436,2025-07-14 16:14,2025-07-15 01:14,Main Office,Operations,THEFT,THEFT,High,Closed,Employee_6150,Pending,2,True,,False,0,False,True,True,,Employee's personal keyboard taken from locker in break room. Item worth $2000.
INC-010437,2025-01-26 16:14,2025-01-28 16:14,Parking Lot,IT,CYBER_SECURITY,CYBER,High,Under Investigation,Employee_1109,Security_16,2,True,,False,5000,False,True,False,,Malware detected on workstation in department D. Computer quarantined.
INC-010438,2024-11-05 16:14,2024-11-05 23:14,Conference Room,HR,THEFT,THEFT,Medium,Open,Employee_6359,Pending,2,False,,True,500,False,True,False,,Theft of phone from storage room 425. Item valued at $1000. Police report filed.
INC-010439,2025-04-04 16:14,2025-04-05 06:14,Executive Suite,Operations,SAFETY_HAZARD,SAFETY,High,Resolved,Employee_3481,Security_16,5,False,,True,0,True,True,False,,Broken stairway railing on floor 6 poses fall risk. Maintenance repairing immediately.
INC-010440,2025-06-15 16:14,2025-06-17 08:14,Conference Room,Security,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_4799,Pending,3,False,,False,0,False,True,True,Investigation complete,"Suspicious package left unattended in hallway floor 4. Bomb squad called, package cleared."
INC-010441,2025-05-03 16:14,2025-05-05 10:14,Warehouse,Marketing,CYBER_SECURITY,CYBER,Critical,Under Investigation,Employee_8925,Pending,5,True,,False,1000,False,True,False,,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010442,2025-06-23 16:14,2025-06-24 13:14,Executive Suite,IT,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_7714,Security_8,4,True,PR-215674,False,0,False,True,True,Investigation complete,Unauthorized vehicle in executive parking area. Vehicle towed by security.
INC-010443,2025-07-04 16:14,2025-07-05 02:14,Retail Store,Manufacturing,THEFT,THEFT,Medium,Closed,Employee_3644,Pending,3,True,,True,0,False,True,True,Investigation complete,Shoplifting incident at retail location. Suspect took wallet valued at $100. Suspect apprehended.
INC-010444,2025-05-27 16:14,2025-05-29 15:14,Warehouse,Manufacturing,POLICY_VIOLATION,POLICY,Medium,Under Investigation,Employee_5423,Security_3,0,False,,True,0,False,False,True,Investigation complete,Employee found smoking in prohibited area near building entrance. Written warning issued.
INC-010445,2025-08-23 16:14,2025-08-24 08:14,Executive Suite,Legal,CYBER_SECURITY,CYBER,Critical,Resolved,Employee_5771,Security_14,1,False,,False,0,False,True,False,,Ransomware attack blocked by security systems. IT team monitoring network.
INC-010446,2025-03-24 16:14,2025-03-25 06:14,Manufacturing Floor,Marketing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_6089,Security_11,5,True,,True,0,False,False,True,,Suspicious vehicle circling parking lot 78 times. License plate recorded.
INC-010447,2025-04-24 16:14,2025-04-25 01:14,Main Office,Marketing,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_5393,Pending,4,False,,True,0,False,False,True,Investigation complete,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010448,2025-07-04 16:14,2025-07-05 20:14,Warehouse,IT,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_3797,Pending,1,False,,False,0,False,False,False,Investigation complete,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010449,2024-12-08 16:14,2024-12-09 08:14,Manufacturing Floor,Security,WORKPLACE_VIOLENCE,VIOLENCE,High,Closed,Employee_3217,Pending,0,False,,True,0,True,False,True,,Domestic dispute spilled into workplace. Restraining order holder attempted to contact employee.
INC-010450,2024-11-22 16:14,2024-11-24 03:14,Lobby,Marketing,THEFT,THEFT,Medium,Under Investigation,Employee_5498,Pending,4,False,,False,5000,False,True,True,Investigation complete,Office equipment missing from conference room. backpack valued at $5000. Investigation ongoing.
INC-010451,2024-11-17 16:14,2024-11-18 16:14,Conference Room,Legal,THEFT,THEFT,High,Resolved,Employee_4429,Security_6,1,True,,True,0,False,False,True,,Break-in at warehouse E. Multiple tablets stolen. Total loss approximately $250.
INC-010452,2025-05-12 16:14,2025-05-14 00:14,Loading Dock,HR,CYBER_SECURITY,CYBER,High,Resolved,Employee_7181,Pending,2,False,PR-432369,True,100,False,True,False,Investigation complete,Phishing email reported by employee. IT security team investigating sender.
INC-010453,2025-04-18 16:14,2025-04-19 03:14,Main Office,Marketing,POLICY_VIOLATION,POLICY,Medium,Closed,Employee_7948,Security_7,3,False,,True,0,False,False,True,,Photography in restricted manufacturing area. Company policy prohibits cameras.
INC-010454,2025-05-26 16:14,2025-05-28 09:14,Manufacturing Floor,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Closed,Employee_5492,Security_2,5,False,PR-762951,False,0,False,False,True,,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010455,2024-10-15 16:14,2024-10-15 19:14,Conference Room,HR,THEFT,THEFT,High,Under Investigation,Employee_1273,Pending,5,True,PR-715354,False,1000,False,False,True,,Missing phone discovered during inventory check. Last seen 2 days ago. Estimated value $2000.
INC-010456,2024-10-26 16:14,2024-10-28 00:14,Laboratory,Finance,POLICY_VIOLATION,POLICY,Low,Closed,Employee_5485,Pending,0,False,,True,1000,False,True,True,Investigation complete,Confidential documents left unattended on desk overnight. Security policy violation reported.
INC-010457,2024-11-21 16:14,2024-11-22 15:14,Manufacturing Floor,HR,VANDALISM,VANDALISM,Low,Closed,Employee_4130,Pending,0,False,PR-286650,False,0,False,False,False,,Windows broken in office 312. Glass shattered across floor. Repair crew dispatched.
INC-010458,2024-12-21 16:14,2024-12-22 15:14,Conference Room,Facilities,VANDALISM,VANDALISM,Medium,Under Investigation,Employee_1601,Pending,1,True,PR-554928,False,500,False,True,False,Investigation complete,Property damage to break room. Tables and chairs overturned and damaged.
INC-010459,2025-09-27 16:14,2025-09-27 23:14,Retail Store,Finance,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Under Investigation,Employee_8655,Pending,2,False,,True,0,False,True,False,Investigation complete,Individual observed following employees to parking lot. Police notified.
INC-010460,2025-07-22 16:14,2025-07-23 21:14,Retail Store,Finance,THEFT,THEFT,Medium,Resolved,Employee_8478,Pending,5,False,,True,0,False,False,False,,Vehicle burglary in parking lot. tablet stolen from unlocked car. Value $250.
INC-010461,2025-03-22 16:14,2025-03-24 05:14,Main Office,Finance,UNAUTHORIZED_ACCESS,ACCESS,Medium,Closed,Employee_9586,Security_7,1,False,PR-156413,True,0,False,True,False,,Unauthorized person found in restricted area D. Individual escorted out by security.
INC-010462,2025-07-01 16:14,2025-07-02 19:14,Warehouse,Operations,VANDALISM,VANDALISM,Low,Closed,Employee_1081,Security_16,2,True,,False,1000,False,False,False,Investigation complete,Graffiti found on exterior wall of building C. Maintenance notified for cleanup.
INC-010463,2024-11-02 16:14,2024-11-04 14:14,Laboratory,Legal,SAFETY_HAZARD,SAFETY,High,Open,Employee_6683,Security_16,1,True,PR-487063,False,0,True,False,True,Investigation complete,"Electrical hazard discovered in building South Wing. Power shut off, electrician notified."
INC-010464,2025-07-13 16:14,2025-07-14 19:14,Parking Lot,Sales,THEFT,THEFT,High,Resolved,Employee_8875,Pending,3,True,,True,0,False,True,False,Investigation complete,Break-in at warehouse A. Multiple phones stolen. Total loss approximately $2000.
INC-010465,2025-02-23 16:14,2025-02-23 16:14,Manufacturing Floor,Manufacturing,THEFT,THEFT,High,Open,Employee_5963,Pending,5,True,,False,1000,False,False,False,,Vehicle burglary in parking lot. backpack stolen from unlocked car. Value $500.
INC-010466,2025-07-04 16:14,2025-07-06 00:14,Server Room,Security,VANDALISM,VANDALISM,Medium,Open,Employee_8614,Security_10,0,False,,True,500,False,False,False,,Fire extinguisher discharged in hallway on floor 1. Area covered in powder. Cleanup required.
INC-010467,2025-05-14 16:14,2025-05-16 08:14,Main Office,Legal,UNAUTHORIZED_ACCESS,ACCESS,Medium,Closed,Employee_1599,Pending,1,True,,True,0,False,True,False,,Unauthorized person found in restricted area E. Individual escorted out by security.
INC-010468,2025-09-24 16:14,2025-09-25 01:14,Server Room,HR,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_6534,Pending,3,True,,False,0,False,False,True,Investigation complete,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010469,2025-03-04 16:14,2025-03-05 09:14,Cafeteria,Finance,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_7531,Pending,2,True,,True,100,False,False,False,,Individual observed following employees to parking lot. Police notified.
INC-010470,2025-05-19 16:14,2025-05-21 14:14,Cafeteria,Legal,POLICY_VIOLATION,POLICY,Medium,Resolved,Employee_6386,Pending,3,True,,False,0,False,False,True,,Company vehicle used for unauthorized personal use. Fleet policy violation logged.
INC-010471,2024-12-25 16:14,2024-12-25 21:14,Executive Suite,Security,SAFETY_HAZARD,SAFETY,Critical,Closed,Employee_2361,Pending,2,False,PR-573431,False,0,True,False,False,,"Fire alarm triggered by smoke in kitchen area. Building evacuated, all clear given."
INC-010472,2025-03-25 16:14,2025-03-26 05:14,Lobby,HR,SAFETY_HAZARD,SAFETY,Critical,Closed,Employee_3926,Pending,4,False,,True,0,False,False,False,Investigation complete,"Gas leak detected near building Main Campus. Area cordoned off, gas company called."
INC-010473,2025-02-25 16:14,2025-02-26 02:14,Parking Lot,Manufacturing,SAFETY_HAZARD,SAFETY,High,Open,Employee_9727,Pending,5,True,,True,0,False,False,False,,Broken stairway railing on floor 7 poses fall risk. Maintenance repairing immediately.
INC-010474,2025-04-30 16:14,2025-05-02 07:14,Lobby,Finance,THEFT,THEFT,High,Open,Employee_7066,Pending,4,True,PR-269218,False,0,False,True,True,,Break-in at warehouse C. Multiple backpacks stolen. Total loss approximately $250.
INC-010475,2025-02-20 16:14,2025-02-21 07:14,Executive Suite,Legal,SAFETY_HAZARD,SAFETY,High,Under Investigation,Employee_3897,Security_15,4,False,PR-267003,True,0,True,True,True,Investigation complete,"Fire alarm triggered by smoke in kitchen area. Building evacuated, all clear given."
INC-010476,2024-12-07 16:14,2024-12-09 09:14,Retail Store,IT,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_1979,Pending,5,True,,False,0,False,True,True,,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010477,2025-02-08 16:14,2025-02-09 05:14,Break Room,HR,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_8507,Security_16,2,False,,False,0,False,False,False,Investigation complete,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010478,2025-04-11 16:14,2025-04-13 13:14,Break Room,Sales,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_8787,Pending,1,True,,False,500,False,True,True,Investigation complete,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010479,2024-11-18 16:14,2024-11-19 01:14,Server Room,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Closed,Employee_7192,Security_16,4,False,,False,0,False,True,False,,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010480,2024-12-26 16:14,2024-12-28 08:14,Main Office,Facilities,VANDALISM,VANDALISM,Low,Under Investigation,Employee_6956,Pending,5,True,PR-632064,True,0,False,True,True,,Vandalism to company vehicle in parking lot. Scratches and dents observed. Damage estimated at $250.
INC-010481,2025-09-23 16:14,2025-09-25 06:14,Break Room,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_4113,Security_3,4,False,,True,0,False,False,False,,"Suspicious package left unattended in hallway floor 2. Bomb squad called, package cleared."
INC-010482,2025-02-12 16:14,2025-02-13 04:14,Warehouse,Facilities,CYBER_SECURITY,CYBER,High,Resolved,Employee_5914,Security_19,4,False,PR-216941,False,100,False,False,True,,Phishing email reported by employee. IT security team investigating sender.
INC-010483,2024-11-17 16:14,2024-11-18 11:14,Break Room,Facilities,UNAUTHORIZED_ACCESS,ACCESS,Medium,Closed,Employee_5510,Pending,5,False,,True,0,False,False,False,,Individual without badge found wandering in building Main Campus. Identified as lost visitor.
INC-010484,2025-07-12 16:14,2025-07-13 04:14,Loading Dock,HR,VANDALISM,VANDALISM,Low,Under Investigation,Employee_6033,Pending,2,False,,False,100,False,True,False,,Fire extinguisher discharged in hallway on floor 7. Area covered in powder. Cleanup required.
INC-010485,2024-12-13 16:14,2024-12-14 18:14,Loading Dock,Sales,SAFETY_HAZARD,SAFETY,Medium,Closed,Employee_8732,Pending,1,False,,False,500,False,False,False,Investigation complete,Wet floor without signage caused slip hazard. Employee fell but not seriously injured.
INC-010486,2024-10-18 16:14,2024-10-19 04:14,Lobby,Sales,SAFETY_HAZARD,SAFETY,High,Closed,Employee_1387,Pending,3,False,,True,5000,False,False,True,,Chemical spill in laboratory 101. Area evacuated and hazmat team called.
INC-010487,2024-12-17 16:14,2024-12-18 16:14,Main Office,HR,VANDALISM,VANDALISM,Low,Closed,Employee_5522,Pending,3,False,,True,0,False,False,False,Investigation complete,Security camera lens spray-painted in sector Main Campus. Camera non-functional.
INC-010488,2024-11-09 16:14,2024-11-10 08:14,Retail Store,Facilities,CYBER_SECURITY,CYBER,Critical,Open,Employee_3301,Pending,2,False,PR-325247,True,0,False,True,False,,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010489,2025-03-09 16:14,2025-03-10 17:14,Loading Dock,Security,VANDALISM,VANDALISM,Low,Open,Employee_9392,Security_12,4,False,PR-628704,False,1000,False,False,False,Investigation complete,Bathroom vandalized on floor 6. Multiple fixtures damaged. Cleanup and repairs needed.
INC-010490,2024-11-15 16:14,2024-11-16 04:14,Loading Dock,HR,SAFETY_HAZARD,SAFETY,Critical,Resolved,Employee_5536,Pending,5,True,,True,0,False,False,False,Investigation complete,"Electrical hazard discovered in building B. Power shut off, electrician notified."
INC-010491,2025-03-09 16:14,2025-03-10 01:14,Break Room,Operations,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_4282,Pending,5,True,,True,0,False,True,True,,Individual without badge found wandering in building A. Identified as lost visitor.
INC-010492,2024-11-11 16:14,2024-11-12 05:14,Lobby,Sales,WORKPLACE_VIOLENCE,VIOLENCE,High,Resolved,Employee_5441,Security_8,2,True,,False,0,False,True,False,Investigation complete,Physical altercation between two employees in break room. Both parties separated by security.
INC-010493,2025-04-02 16:14,2025-04-04 05:14,Warehouse,HR,CYBER_SECURITY,CYBER,High,Open,Employee_3668,Security_7,3,False,PR-432272,False,0,False,True,False,,Data breach suspected - unusual file access patterns detected. Investigation ongoing.
INC-010494,2025-04-12 16:14,2025-04-13 11:14,Warehouse,Manufacturing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Under Investigation,Employee_2383,Pending,0,False,PR-438974,True,0,False,True,True,Investigation complete,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010495,2024-11-09 16:14,2024-11-10 10:14,Conference Room,Legal,THEFT,THEFT,High,Under Investigation,Employee_7868,Security_6,4,True,PR-949681,True,0,False,True,True,,Missing laptop discovered during inventory check. Last seen 20 days ago. Estimated value $100.
INC-010496,2025-09-29 16:14,2025-09-30 22:14,Main Office,Finance,VANDALISM,VANDALISM,Medium,Open,Employee_9838,Security_13,1,True,,True,0,False,True,True,Investigation complete,Fire extinguisher discharged in hallway on floor 5. Area covered in powder. Cleanup required.
INC-010497,2025-08-09 16:14,2025-08-10 12:14,Executive Suite,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Open,Employee_8828,Security_16,1,True,,True,0,False,True,True,Investigation complete,Suspicious vehicle circling parking lot 65 times. License plate recorded.
INC-010498,2024-12-15 16:14,2024-12-17 01:14,Retail Store,Legal,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_6373,Pending,5,True,,True,1000,False,True,True,Investigation complete,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010499,2025-04-20 16:14,2025-04-21 04:14,Executive Suite,Legal,THEFT,THEFT,High,Resolved,Employee_4519,Pending,4,False,,False,5000,False,False,False,Investigation complete,Employee reported laptop stolen from desk in building D. Value approximately $1500. Security cameras reviewed.
INC-010500,2025-09-11 16:14,2025-09-12 15:14,Laboratory,IT,VANDALISM,VANDALISM,Low,Open,Employee_4721,Security_15,0,False,,False,0,False,False,True,Investigation complete,Elevator buttons smashed in building Main Campus. Repair estimated at $250.
INC-010501,2025-04-15 16:14,2025-04-17 01:14,Server Room,Finance,MEDICAL_EMERGENCY,MEDICAL,High,Closed,Employee_9838,Security_8,2,True,,True,5000,True,True,False,Investigation complete,"Medical emergency - employee having allergic reaction. EpiPen administered, 911 called."
INC-010502,2025-05-13 16:14,2025-05-13 16:14,Warehouse,Sales,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_2094,Pending,1,True,,True,100,False,False,True,Investigation complete,Unauthorized vehicle in executive parking area. Vehicle towed by security.
INC-010503,2024-12-18 16:14,2024-12-20 11:14,Parking Lot,Operations,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_5513,Security_11,5,True,,True,5000,False,False,True,Investigation complete,Employee used badge to access unauthorized floor 1. Supervisor notified.
INC-010504,2025-06-05 16:14,2025-06-05 23:14,Executive Suite,Security,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_8983,Security_10,4,True,,False,0,False,False,False,,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010505,2025-09-01 16:14,2025-09-01 16:14,Warehouse,Security,WORKPLACE_VIOLENCE,VIOLENCE,High,Resolved,Employee_4627,Pending,5,False,,False,5000,False,False,True,Investigation complete,Employee made threatening statements toward supervisor. HR and security notified.
INC-010506,2025-03-26 16:14,2025-03-28 13:14,Cafeteria,IT,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_8548,Security_19,3,False,,True,0,False,True,True,Investigation complete,Unusual activity reported in parking lot late at night. Individual taking photos of building.
INC-010507,2025-06-08 16:14,2025-06-09 09:14,Manufacturing Floor,IT,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_5311,Security_6,4,False,PR-889912,False,100,False,False,True,,Individual without badge found wandering in building South Wing. Identified as lost visitor.
INC-010508,2024-11-20 16:14,2024-11-21 03:14,Loading Dock,Manufacturing,WORKPLACE_VIOLENCE,VIOLENCE,High,Closed,Employee_8953,Pending,3,False,PR-276730,False,0,True,False,False,Investigation complete,Fight broke out in parking lot between employees. Both individuals suspended pending investigation.
INC-010509,2025-06-01 16:14,2025-06-02 01:14,Cafeteria,Marketing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Resolved,Employee_3179,Security_13,5,False,,True,0,False,True,False,Investigation complete,Suspicious vehicle circling parking lot 89 times. License plate recorded.
INC-010510,2024-11-16 16:14,2024-11-17 05:14,Parking Lot,IT,VANDALISM,VANDALISM,Medium,Under Investigation,Employee_1340,Pending,3,False,,True,0,False,False,False,Investigation complete,Vandalism to company vehicle in parking lot. Scratches and dents observed. Damage estimated at $750.
INC-010511,2025-09-04 16:14,2025-09-06 12:14,Parking Lot,Marketing,SAFETY_HAZARD,SAFETY,Critical,Under Investigation,Employee_9819,Security_19,0,False,,True,5000,True,False,True,,Broken stairway railing on floor 3 poses fall risk. Maintenance repairing immediately.
INC-010512,2025-10-02 16:14,2025-10-04 03:14,Manufacturing Floor,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_8809,Security_5,5,False,,False,0,False,False,False,Investigation complete,Suspicious individual loitering near loading dock for 13 minutes. Security monitored.
INC-010513,2025-06-16 16:14,2025-06-18 04:14,Loading Dock,Facilities,CYBER_SECURITY,CYBER,Critical,Under Investigation,Employee_9841,Pending,0,True,PR-475756,True,0,False,True,False,Investigation complete,Unauthorized USB drive found plugged into secure terminal. Device confiscated.
INC-010514,2025-03-21 16:14,2025-03-23 04:14,Cafeteria,Manufacturing,SAFETY_HAZARD,SAFETY,High,Resolved,Employee_8772,Pending,1,True,,True,500,False,True,True,,"Fire alarm triggered by smoke in kitchen area. Building evacuated, all clear given."
INC-010515,2025-09-12 16:14,2025-09-14 03:14,Main Office,Marketing,VANDALISM,VANDALISM,Low,Under Investigation,Employee_1028,Security_17,0,False,,True,5000,False,False,True,Investigation complete,Elevator buttons smashed in building B. Repair estimated at $250.
INC-010516,2025-04-05 16:14,2025-04-07 04:14,Parking Lot,Security,VANDALISM,VANDALISM,Low,Under Investigation,Employee_8292,Security_1,4,True,PR-426804,False,0,False,True,True,Investigation complete,Security camera lens spray-painted in sector C. Camera non-functional.
INC-010517,2025-09-10 16:14,2025-09-11 13:14,Lobby,Marketing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Under Investigation,Employee_9040,Pending,0,False,,False,5000,False,True,True,Investigation complete,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010518,2024-11-27 16:14,2024-11-28 19:14,Laboratory,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,High,Open,Employee_9035,Pending,0,False,,False,0,False,False,True,Investigation complete,Unauthorized vehicle in executive parking area. Vehicle towed by security.
INC-010519,2025-09-29 16:14,2025-09-29 19:14,Break Room,Manufacturing,THEFT,THEFT,Medium,Closed,Employee_9810,Pending,5,True,,True,0,False,False,True,Investigation complete,Theft of tool from storage room B-12. Item valued at $500. Police report filed.
INC-010520,2024-10-26 16:14,2024-10-26 23:14,Break Room,IT,SAFETY_HAZARD,SAFETY,Medium,Closed,Employee_3900,Security_13,2,False,,True,5000,False,False,False,,"Electrical hazard discovered in building D. Power shut off, electrician notified."
INC-010521,2025-07-08 16:14,2025-07-09 23:14,Break Room,Legal,CYBER_SECURITY,CYBER,High,Resolved,Employee_1684,Security_15,5,True,,True,0,False,False,True,,Employee fell for phishing scam and provided credentials. Password reset forced.
INC-010522,2025-08-19 16:14,2025-08-21 16:14,Warehouse,Manufacturing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Open,Employee_9158,Security_7,4,True,,True,0,False,True,False,,Individual without badge found wandering in building South Wing. Identified as lost visitor.
INC-010523,2024-12-12 16:14,2024-12-12 18:14,Executive Suite,Facilities,SAFETY_HAZARD,SAFETY,Medium,Under Investigation,Employee_6208,Security_2,1,False,PR-362985,True,0,True,True,False,,"Electrical hazard discovered in building D. Power shut off, electrician notified."
INC-010524,2025-03-02 16:14,2025-03-02 20:14,Lobby,Legal,CYBER_SECURITY,CYBER,Critical,Under Investigation,Employee_3348,Pending,0,True,,False,0,False,True,False,,Malware detected on workstation in department D. Computer quarantined.
INC-010525,2024-12-27 16:14,2024-12-27 23:14,Lobby,IT,THEFT,THEFT,Medium,Open,Employee_8805,Pending,2,False,,True,5000,False,False,False,Investigation complete,Theft of backpack from storage room 101. Item valued at $100. Police report filed.
INC-010526,2025-07-16 16:14,2025-07-17 16:14,Break Room,Finance,WORKPLACE_VIOLENCE,VIOLENCE,Critical,Open,Employee_8073,Security_10,0,False,,True,100,False,True,False,,Workplace harassment complaint escalated to physical confrontation. All parties interviewed.
INC-010527,2025-08-06 16:14,2025-08-08 14:14,Retail Store,Operations,UNAUTHORIZED_ACCESS,ACCESS,Medium,Under Investigation,Employee_4128,Security_19,5,False,PR-674835,False,0,False,False,True,,Former employee attempted building access. Badge already deactivated. Entry denied.
INC-010528,2025-07-25 16:14,2025-07-27 10:14,Laboratory,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Medium,Under Investigation,Employee_8257,Security_1,3,True,,True,5000,False,True,True,,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010529,2025-10-03 16:14,2025-10-03 16:14,Main Office,Marketing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_6844,Security_7,1,False,PR-480570,False,1000,False,False,False,Investigation complete,Concerning behavior observed in lobby. Person asking detailed questions about security systems.
INC-010530,2025-07-24 16:14,2025-07-26 03:14,Retail Store,Security,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_2857,Pending,0,True,,False,0,False,False,True,Investigation complete,Tailgating incident at main entrance. Visitor followed employee without badging in.
INC-010531,2024-11-04 16:14,2024-11-06 04:14,Conference Room,Marketing,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Closed,Employee_2128,Security_6,4,False,,True,0,False,True,False,,Drone spotted flying near building perimeter. Activity reported to authorities.
INC-010532,2025-07-19 16:14,2025-07-20 15:14,Break Room,Operations,POLICY_VIOLATION,POLICY,Medium,Open,Employee_9021,Security_11,0,True,PR-375894,False,500,False,True,False,Investigation complete,Visitor policy violated - guest not signed in at reception. Host employee counseled.
INC-010533,2024-12-24 16:14,2024-12-24 17:14,Break Room,Manufacturing,SAFETY_HAZARD,SAFETY,Medium,Resolved,Employee_7226,Security_13,5,False,,False,0,False,False,False,,"Water leak from ceiling creating electrical hazard. Power shut off, repairs underway."
INC-010534,2025-08-31 16:14,2025-09-02 10:14,Conference Room,Facilities,UNAUTHORIZED_ACCESS,ACCESS,Medium,Open,Employee_3105,Security_4,0,True,,True,100,False,True,True,,Individual without badge found wandering in building D. Identified as lost visitor.
INC-010535,2024-12-04 16:14,2024-12-04 23:14,Main Office,Finance,THEFT,THEFT,Medium,Open,Employee_4040,Security_3,0,False,PR-344397,True,0,False,True,False,,Shoplifting incident at retail location. Suspect took tool valued at $5000. Suspect apprehended.
INC-010536,2025-09-12 16:14,2025-09-13 20:14,Parking Lot,Facilities,SUSPICIOUS_ACTIVITY,SUSPICIOUS,Low,Open,Employee_3881,Pending,1,True,,True,0,False,False,True,,"Person attempting to peer into windows on ground floor. Security approached, individual left."
INC-010537,2025-04-20 16:14,2025-04-22 15:14,Lobby,Facilities,WORKPLACE_VIOLENCE,VIOLENCE,High,Closed,Employee_5611,Security_6,0,True,,True,1000,True,False,True,Investigation complete,Employee made threatening statements toward supervisor. HR and security notified.
INC-010538,2025-04-13 16:14,2025-04-15 15:14,Loading Dock,Security,SAFETY_HAZARD,SAFETY,High,Resolved,Employee_5919,Pending,4,True,,True,0,False,False,False,Investigation complete,Broken stairway railing on floor 6 poses fall risk. Maintenance repairing immediately.
INC-010539,2025-10-01 16:14,2025-10-02 00:14,Loading Dock,Marketing,UNAUTHORIZED_ACCESS,ACCESS,High,Under Investigation,Employee_7544,Security_12,3,True,,True,0,False,True,False,,Unauthorized vehicle in executive parking area. Vehicle towed by security.
INC-010540,2025-06-19 16:14,2025-06-20 04:14,Manufacturing Floor,Legal,UNAUTHORIZED_ACCESS,ACCESS,High,Resolved,Employee_8128,Pending,5,True,,True,0,False,False,False,Investigation complete,Employee used badge to access unauthorized floor 4. Supervisor notified.
INC-010541,2024-11-25 16:14,2024-11-26 11:14,Executive Suite,Legal,THEFT,THEFT,High,Open,Employee_3120,Pending,2,False,PR-234357,False,1000,False,True,True,,Office equipment missing from conference room. keyboard valued at $100. Investigation ongoing.
INC-010542,2025-04-22 16:14,2025-04-24 04:14,Loading Dock,Marketing,UNAUTHORIZED_ACCESS,ACCESS,Medium,Under Investigation,Employee_6272,Security_19,5,True,PR-361199,False,0,False,False,True,,Employee used badge to access unauthorized floor 2. Supervisor notified.
INC-010543,2025-02-25 16:14,2025-02-26 16:14,Loading Dock,Operations,THEFT,THEFT,High,Under Investigation,Employee_6960,Pending,1,True,,False,0,False,False,True,Investigation complete,Shoplifting incident at retail location. Suspect took backpack valued at $5000. Suspect apprehended.
