SubmissionDate,JASCCode,PartName,PartLocation,Discrepancy
3/12/2024 12:02:33,5347,SEAT TRACK,CABIN,MULTIPLE AREAS OF CORROSION FOUND ON R/H SIDE SEAT RAIL FROM 409+16 TO 409+112 (C-CHECK RO 3/9/2024) REMOVED AND INSTALLED NEW R/H SIDE SEAT RAIL SECTION REF CRJ 200 AMM53-01-11-000-802 AND CRJ 200 AMM53-01-11-400-802.TOOL TUC4238 CAL DUE:31-AUG-24. SEE CONTINUATION CARD FOR DETAILS
3/12/2024 12:02:33,5347,SEAT TRACK,CABIN,MULTIPLE AREAS OF CORROSION FOUND ON R/H SIDE SEAT RAIL FROM 364 TO 409+16 (C-CHECK RO 3/9/2024) REMOVED CORROSION ON RH SIDE SEAT RAIL FS364 TO FS409+16 REF. CRJ200 SRM 51-21-06 FOUND TO BE OUT OF LIMITS REF CRJ 200 SRM 53-21-49 REMOVED AND INSTALLED A NEW FABRICATED SEAT TRACK REF CRJ 200 AMM 53-01-11-400-802 SEE CONTINUATION FOR FURTHER DETAILS.
3/12/2024 12:02:32,5346,SEAT TRACK,CABIN,MULTIPLE AREAS OF CORROSION FOUND ON L/H SIDE SEAT RAIL FROM 544 TO 559+80 (C-CHECK RO 3/9/2024) REMOVED CORROSION ON LH SIDE SEAT RAIL FS544 TO FS559+80 REF. CRJ200 SRM 51-21-06 FOUND TO BE OUT OF LIMITS REF CRJ 200 SRM 53-21-49 REMOVED AND INSTALLED A NEW FABRICATED SEAT TRACK REF CRJ 200 AMM 53-01-11-400-802 SEE CONTINUATION FOR FURTHER DETAILS.
3/12/2024 12:02:32,5347,SEAT TRACK,CABIN,MULTIPLE AREAS OF CORROSION FOUND ON L/H SIDE SEAT RAIL FROM 499 TO 544 (C-CHECK RO 3/9/2024) EVALUATED CORROSION ON LH SIDE SEAT RAIL F499 TO FS554 REF. CRJ200 SRM 51-21-06 FOUND TO BE OUT OF LIMITS REF CRJ 200 SRM 551-51-49 REMOVED AND INSTALLED A NEW FABRICATED SEAT TRACK REF CRJ 200 AMM 53-01-11-400-802 SEE CONTINUATION FOR FURTHER DETAILS.
3/12/2024 12:02:32,5347,SEAT TRACK,CABIN,"MULTIPLE AREAS OF CORROSION FOUND ON L/H SIDE SEAT RAIL FROM 409+112 TO 461 (C-CHECK RO 3/9/2024) REMOVED AND REPLACED LH SIDE SEAT RAIL FROM FS 409+112 - FS 461 REF CRJ 200 AMM 53-01-11-400-802, AND REO 601R-53-00-055 REV C DATED 2017-03-21 REPAIR B."
3/12/2024 12:02:32,5347,SEAT TRACK,CABIN,"MULTIPLE AREAS OF CORROSION FOUND ON L/H SIDE SEAT RAIL FROM F/S 409+16 TO 409+112 (C-CHECK RO 3/9/2024) REMOVED AND REPLACED LH SIDE SEAT RAIL FROM FS 409+16 - FS 409+112 REF CRJ 200 AMM 53-01-11-400-802, AND REO 601R-53-00-055 REV C DATED 2017-03-21 REPAIR B."
3/12/2024 12:02:31,5753,SKIN,LT WING FLAP,LEFT WING OUTBOARD FLAP UPPER SKIN HAS SEVERAL SMOKING RIVETS AS MARKED (C-CHECK RO 3/9/2024) REPAIRED L/H WING OUTBOARD FLAP UPPER SKIN REF REO 601R-54-53-1287 REV -- DATED 2023-12-27. COMPLIED WITH 51-900-1003-SKY AND ALL STEPS OF REO 601R-57-53-1287 REV -- DATED 2023-12-27. SEE CONTINUATION CARD FOR DETAILS
2/8/2013 16:33:56,3350,LIGHT,EXIT SIGN,EMERGENCY SIGN LIGHT AT MAIN CABIN DOOR BURNED OUT. (FLT 6245) RELAMPED EMERGENCY LIGHT.
1/25/2012 18:13:21,3350,LIGHT,CABIN,NR 3 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 6337) RELAMPED EMERGENCY LIGHT.
11/19/2012 17:55:12,3350,LIGHT,CABIN,NR 3 EMERGENCY OVERHEAD LIGHT BURNED OUT. (FLT 5354) RELAMPED EMERGENCY LIGHT.
3/4/2009 16:16:01,3350,LAMP,EMERGENCY LIGHTS,FLT 6561 - TWO EMERGENCY LIGHTS INOP. RELAMPED.
11/1/2010 15:45:17,3350,LIGHT,CABIN,EMERGENCY LIGHT OUTSIDE OVER FORWARD LEFT WING DOES NOT ILLUMINATE. (FLT 6295) RELAMPED EMERGENCY LIGHT.
1/23/2009 16:39:00,3350,LAMP,EMERGENCY LIGHTS,FLT 5917 - FIRST CEILING EMERGENCY LIGHT INOP. RELAMPED.
6/17/2010 16:34:42,3350,LIGHT,EXTERIOR,LEFT MIDDLE EXTERIOR EMERGENCY LIGHT OVERWING INOP. (FLT 6625) RELAMPED EMERGENCY LIGHT.
3/11/2011 14:20:38,5312,BULKHEAD,FUSELAGE,FS 621 BULKHEAD CHAFED. (C-CHECK) REPAIRED PER REO.
2/23/2010 16:54:37,3350,LIGHT,CABIN,CEILING EMERGENCY LIGHT OVER ROW 10 INOP. (FLT 5844) RELAMPED EMERGENCY LIGHT.
2/15/2012 17:46:32,3350,LIGHT,CABIN,NR 2 OVERHEAD EMERGENCY LIGHT IS OUT. (FLT 5543) RELAMPED EMERGENCY LIGHT.
7/26/2005 8:20:03,2121,DUCT,CABIN FAN,"ELECTRIC SMELL IN CABIN FROM ROW 9 AFT. FOUND CABIN FAN DUCT CLOGGED WITH DUST AND DEBRIS. CLEANED FAN AND DUCT ABOVE ROW 8. OPS CHECK GOOD. ALSO, FOUND BALLAST B130 ABOVE ROW 11 GROUND PIN IN CONNECTOR NOT SEATED CAUSING BALLAST INTERMITTENTLY FLICKERING. RESEATED PER PIN IAW STANDARD PRACTICES, OPS CHECK GOOD. (M)"
10/27/2021 11:42:22,3251,NONE,,"AFTER TAKEOFF RECEIVED STEERING INOP. C/W QRH, MESSAGE PERSIST. WORKED AFTER LANDING. R&R STEERING ELECTRO HYD SERVO VALVE AND PERF OP CK IAW AMM 32-51-15. NO DEFECTS AT THIS TIME. P/N: 16736-105, S/N OFF; DUO534, S/N ON: 1457 ARW"
6/8/2006 8:07:41,2912,FILTER,HYD SYSTEM,"""HYD 2 LOW"" CAS MESSAGE FOLLOWED BY ""EDP 2"" CAS MESSAGE THEN FLUID SHOWED AERO. FOLLOWED QRH. REMOVED AND REPLACED EDP NR 2 PER AMM 29-11-01, LEAK CHECK AND FUNCTION CHECK GOOD. REMOVED AND REPLACED ALL HYDRAULIC NR 2 FILTERS PER AMM 29-11. LEAK CHECKS GOOD. SERVICE HYDRAULIC NR 2 SYSTEM. CHECKS GOOD AT THIS TIME. (M)"
7/7/2015 8:32:19,2760,WARNING SYSTEM,COCKPIT,"ABORTED TAKEOFF AT 60 KNOTS CONFIGURE SPOILER WARNING. FLIGHT SPOILER STATUS MSG INDICATED. BTMS 4,3 & 5,4. 1B PUMP TURNED BACK ON FLIGHT SPOILER STATUS MSG CLEARED."
7/7/2015 8:32:19,2760,WARNING SYSTEM,COCKPIT,"RECEIVED CONFIG SPLRS MSG ON TAKEOFF ROLL, ABORTED AT 70 KNTS. SPLRS WERE RETRACTED. TAKEOFF CONFIG OK MSG WAS PRESENT BTMS 5554."
12/14/2022 14:19:48,5347,SEAT TRACK,BS 349-409,"LEFT CABIN SEAT TRACK, BS 349 - 409 HAD EVIDENCE OF SURFACE CORROSION. AIRCRAFT REMOVED FROM SERVICE. REMOVED AND REPLACED SEAT TRACK BS 349 - 409 IAW AMM 53-01-11."
12/14/2022 14:19:49,5320,ANGLE,BS 406,"CRACKED MLG WHEEL BAY WEB, FWD OF OUTBOARD SIDE AT BS 409+128 ON THE AFT SPAR. AIRCRAFT REMOVED FROM SERVICE. REMOVED AND REPLACED THE ANGLE IAW EA AWAC-CRJ253-01913, REV IR."
11/12/2018 13:31:25,5313,STRINGER,FUSELAGE,STR 27 HAS PITTING BETWEEN THE APB AND FS 605 FRAME. REPAIRED STR 27 IAW REO 601R-53-61-6766 AND SRM 53-00-03.
11/12/2018 13:31:25,5320,PLUG,FUSELAGE,FWD LT PRESSURE PANEL 131AL CUT OUT PREVIOUS FREEZE PLUG PULLED OUT OF SURROUND DOUBLER. REPAIRED.
11/12/2018 13:31:25,5330,SKIN,FUSELAGE,"LT TRU DOOR LANDING SKIN IS CRACKED AT AFT LATCH CUTOUT. REPLACED LT TRU DOOR LANDING IAW SRM 51-42-13, 51-42-06 AND SUPP 17-280."
11/17/2003 14:30:28,2750,FLAP,WINGS,"FLAP FAIL CAS MESSAGE AT ZERO FLAPS ON CLIMB, DECLARED EMERGENCY. RE-RIGGED, FLAPS. (M)"
10/31/2018 11:24:21,5210,SEAL DEPRESSOR,PAX DOOR,PAX DOOR AFT UPPER SEAL DEPRESSOR BENT. REPAIRED.
11/13/2020 10:45:35,5330,SKIN,FS 193,"TRANSFORMER RECTIFIER SUPPORT SKIN CRACKED BETWEEN FS 193.00 AND HYDRAULIC SYSTEM 2 & 3 ACCUMULATOR SUPPORT BRACKET. AIRCRAFT REMOVED FROM SERVICE. REPAIRED RECTIFIER SUPPORT SKIN AT FS 193, IAW REO 601R-53-11-111."
11/13/2020 10:45:35,5347,SEAT TRACK,FS 559+88,"RBL 9 AT FS 559+88 SEAT TRACK HAS CORROSION. AIRCRAFT REMOVED FROM SERVICE. REMOVED AND REPLACED SEAT TRACK SECTION, IAW BOMBARDIER REO 601R-53-00-764."
11/13/2020 10:45:35,5310,STRUCTURE,FS 574-605,"T-CAP EXTRUSION AT FS 574 T0 FS 605+10 CORRODED. AIRCRAFT REMOVED FROM SERVICE. REPLACE CORRODED T-CAP EXTRUSION AT FS 574 T0 FS 605+10 LBL 27, IAW BOMBARDIER DRWG 601R35031 REV P."
11/13/2020 10:45:35,5312,BULKHEAD WEB,FS 621,"CRACK DETECTED ON FWD FACE OF AFT PRESSURE BULKHEAD AT RBL 18 36"" ABOVE FLOOR LEVEL FS 621. AIRCRAFT REMOVED FROM SERVICE. REPAIRED DAMAGE ON AFT PRESSURE BULKHEAD AT RBL 18 FS 621 36"" ABOVE FLOOR LEVEL, IAW BOMBARDIER REO 601R-53-61-1285 REV D."
6/17/2011 6:52:03,3097,TERMINAL BLOCK,WINDWSHIELD,"STRONG BURNING ODOR COMING FROM CAPTS WINDSHIELD IN FLT. TURNED OFF WINDSHIELD HEAT ODOR DISAPATED. FOUND LT HEATER RING TERMINAL RING BURNED RETERMINATED RING TERMINALS P1 AND P2 LT W/D HEATER PERFORMED OPS TEST TEMP CONTROLLER IAW 30-41-01, OPS CK GOOD."
5/1/2007 8:35:07,5320,ANGLE,BS 625,RIGHT OBLIQUE ANGLE AT FS 625 IS CRACKED 1 INCH LONG. (M) MAINTENANCE REMOVED AND INSTALLED NEW SERVICEABLE OBLIQUE ANGLE IAW SRM 51-42-06. (K)
6/22/2007 9:04:27,5315,FLOORBEAM,BS 621,"LT FS 621.00 FLOOR SUPPORT ANGLE CRACKED. MAINTENANCE REPAIRED CRACK IAW REO 601R-53-61-117, REV C. (K)"
1/29/2024 15:47:23,4900,APU,AFT,"APU SHUTDOWN ON GND AND CAUSED SMOKE IN CABIN *****AIRCRAFT REMOVED FROM SERVICE********** PREFORMED PAC BURN OUT PROCEDURE IAW AWAC SUP 09-037E, NO UNUSUAL SMELLS OR SMOKE IN CABIN AFTER PROCEDURE. REF 338553-4 FOR MEL OF APU. AIRCRAFT OK FOR RTS. REF WO 335707, APU R&R FOR CORRECTIVE ACTION. REMOVED PLACARD AND FROM MEL."
1/29/2024 15:47:23,4900,APU,AFT,"SMOKE TOILET CAUTION MSG SHORTLY AFTER TAKE OFF. MSG DISAPPEARED 3 MINUTES LATER. C/W QRH. ********AIRCRAFT REMOVED FROM SERVICE********* REF LP 338553-4 FOR CORRECTIVE ACTION. SMOKE DETECTOR OPS CHECK NORMAL IAW AMM 26-16-00. REF WO 335707, APU R&R FOR CORRECTIVE ACTION. REMOVED PLACARD AND FROM MEL."
11/16/2020 12:15:13,5210,ANGLE,PAX DOOR,"PASSENGER DOOR STAIR TO DOOR SKIN ANGLE CRACKED AFT OF DOOR ASSIST CABLE PULLEY BRACKET. AIRCRAFT REMOVED FROM SERVICE. REMOVED CRACKED DOOR SKIN ANGLE AFT SIDE PASSENGER DOOR AND INSTALLED NEW SKIN ANGLE, IAW PL 601R-52-11-513."
11/16/2020 12:15:14,5312,BULKHEAD WEB,FS 621,"CRACK DETECTED ON FWD FACE OF AFT PRESSURE BULKHEAD AT FS 621 LBL 36.2, 6"" ABOVE THE FLOOR LINE. AIRCRAFT REMOVED FROM SERVICE. CRACK REPAIRED AT FS 621 LBL 36.2, 6"" ABOVE THE FLOOR LINE, IAW REO 601R-53-61-1285."
12/19/2017 7:13:22,3397,WIRE,EMERGENCY LIGHT,"4214 EMERGENCY FLOOR LIGHTS ROW 9-12 INOP. WHEN TURNED ON REMOVED AND REPLACED BROKEN HARNESS AND ROW 12 IAW AWAC SUPP 16-371A, ALSO INSTALLED NEW QUICK DISCONNECTOR TO AIRCRAFT WIRING IAW ESPM, OPS CHECK GOOD,"
11/16/2020 12:15:14,5754,SKIN,RT WING LE FLAP,"RIGHT INBOARD FLAP HAS A DENT 9"" X 6.4"" X .087"". DENT OUT OF LIMITS DUE TO DENT ON FASTENER ROW, IAW CRJ200-SRM57-52-00. AIRCRAFT REMOVED FROM SERVICE. REMOVED AND REPLACED RIGHT INBOARD FLAP, IAW CRJ 200 AMM 27-54-01."
12/20/2023 12:07:15,2120,UNKNOWN,UNKNOWN,"364734-1 FO REPORTS SMOKE SMELL SIMILAR TO MARIJUANA COMING FROM THE GASPER, NO AIRCRAFT SYSTEM ABNORMALITY NOTED. C/W AWAC SUP 09-037D FOR USUAL ODORS, NO SMOKE SMELL NOTED AC OK FOR SERVICE"
12/19/2022 10:21:10,5320,PLATE,THRESHOLD,SERVICE DOOR THRESHOLD PROTECTOR (P/N; 601R38957-31) CORRODED INBD LOWER SURFACE. AIRCRAFT REMOVED FROM SERVICE. REPLACED SERVICE DOOR THRESHOLD PROTECTOR PER SRM 51-41-02 PAR 7
12/19/2022 10:21:10,5347,SEAT TRACK,BS 349-409,L/H CABIN SIDE SEAT TRACK BS 349 - 409 WAS CORRODED. R & R THE SEAT TRACK.
10/14/2014 8:53:41,5320,FITTING,FUSELAGE,RIGHT CABIN FLOOR SUPPORT STRUCTURE INBD & OTBD FS 484 CLIPS CRACKED.
10/14/2014 8:53:41,5347,SEAT TRACK,FUSELAGE,LEFT SIDE SEAT AFT TRACK HAS GOUGE AT FS 551.00 & 559+25.
10/14/2014 8:53:41,5320,SUPPORT,COCKPIT,RIGHT WINDSHIELD SIDE WINDOW POST SUPPORT IS CRACKED .
10/14/2014 8:53:41,5347,SEAT TRACK,FUSELAGE,NUMBER 1 FLOOR SEAT TRACK RAIL AT LBL 9 IS CORRODE AT FWD FS 364.00 TO 370.
10/14/2014 8:53:41,5347,SEAT TRACK,FUSELAGE,RIGHT FLOOR SEAT TRACK HAS CORROSION NEAR FS 559+64.
10/14/2014 8:53:41,5347,SEAT TRACK,FUSELAGE,NUMBER 1 FLOOR SEAT RAIL AT RBL 9 IS CORRODED AT FS 364 TO 370.
2/13/2015 7:07:40,3350,CONNECTOR,EMERGENCY LIGHT,EMERGENCY LIGHTING ROW 1 DOES NOT ILLUMINATE. RIBBON CABLE CONNECTOR IS WORN & REPLACED.
4/2/2024 15:51:19,2750,CONTROL UNIT,MAIN AVIONICS CO,FLAP FAIL AT 20 ON APPROACH WHILE SELECTING FLAPS 30 PERFORMED FLAP RESET PROCEDURE IAW AWAC SUPPLEMENT 98-018I BOX 12. FLAPS RESET. PLACARDED AND PLACED ON MEL. AIRCRAFT REMOVED FROM SERVICE. R&R FECU IAW AMM 27-51-05-04. OPS CHECK GOOD AT THIS TIME. REMOVED PLACARD AND REMOVED FROM MEL .
4/14/2009 14:09:06,3097,WIRE,WINDOW HEAT,"ENROUTE, CAPTS MAIN WINDOW HEATING ELEMENT SPARKED OR GLOWED. SMALL BLUE ARC APPEARED. TURNED OFF LT WINDOW HEAT. GLOW WENT AWAY. BURNING ODOR WENT AWAY . FOLLOWED QRH PROCEDURES CONTINUED TO DESTINATION. HAPPENED WITHIN 10 MINUTES OF DESTINATION. INSPECTED WIRES HC72C14WHT AND HC73C19BLU CONNECTIONS TO HEATING ELEMENTS. FOUND HC73C14BLU CONNECTION AT HEATING ELEMENT TO BE SHORTED TO GROUND. REPLACED TERMINAL AND REINSTALLED IAW ESPM. FOLLOWED FIM 30-41-00, PAGE 2, SHEET 1 OF 7 AND AMM 30-41-00. OPS CHECK GOOD AT THIS TIME. (K)"
5/24/2024 9:00:29,2612,BUTTON,APU FIRE,"REVEIVED APU FIRE INDICATION AFTER APU START, C/W QRH MSG CLEARED IN 5 SECONDS. ALSO HAD APU FIRE FAIL AND APU ECU FAULT CAUTION MSG'S -ALL MSG'S CAME ON AT THE SAME TIME APU FIRE BOTTLE NOT BLOWN. AIRCRAFT REMOVED FROM SERVICE. FOUND APU FIRE PUSHBUTTON ENGAGED, DISENGAGED APU FIRE PUSHBUTTON. AND PERFORMED OPS CHECK OF APU FIRE EXT SYSTEM IAW AMM 26-22-00. OPS CHECK GOOD."
2/28/2020 10:46:27,2150,SHUTOFF VALVE,RT A/C PACK,"RECEIVED R PACK HIGH PRESS CAUTION AFTER TAKEOFF IN CLIMB,PER QRH PER MEL MESSAGE DID NOT CLEAR RAN APENDIX B PER MEL. ""AIRCRAFT REMOVED FROM SERVICE"" R/R RH PRSOV IAW CRJ 200 AMM 21-51-43 OPS CHECK GOOD NO MSG ON EICAS SN OFF 1845 SN ON 1277 LEF"
9/28/2016 9:24:54,5340,ATTACH ANGLE,FUSELAGE,LEFT WING TO FUSELAGE PANEL ATTACH STRUCTURE FS 449.85 IS CRACKED.
10/3/2016 9:07:50,5320,BRACKET,FUSELAGE,RIGHT WINDOW SIDE POST LOWER OTBD CLIP IS CRACKED.
10/15/2014 10:57:12,5340,MOUNT BRACKET,RT MLG WW,BRAKE PRESS TRANSDUCER MOUNT BRACKET IN RT MLG WW IS CRACKED.
10/15/2014 10:57:12,5320,FITTING,FUSELAGE,INBOARD & OUTBOARD FLOORBEAM ATTACH CLIPS AT FS 280 & RBL 9 ARE CRACKED.
10/15/2014 10:57:12,5312,BULKHEAD,FUSELAGE,FS 280 BULKHEAD WEB LOWER FLANGE CRACKED AT RBL 12 - 14.
10/15/2014 10:57:12,5320,SUPPORT,FUSELAGE,CLOSING PANEL SUPPORT AT PAX DOOR CAM LATCH LEVER IS CRACKED.
10/15/2014 10:57:12,5320,ANGLE,FUSELAGE,RIGHT UPPER OBLIQUE ANGLE CRACKED AT FS 621 - 625.
10/15/2014 10:57:12,5720,DRAG ANGLE,RT WING`,LEFT BATTERY RIB DRAG ANGLE IN RT MLG WW IS CRACKED.
10/15/2014 10:57:12,5340,MOUNT BRACKET,HYD ACCUMULATOR,"HYDRAULIC ACCUMULATOR NR 3, FWD MOUNT BRACKET CRACKED."
10/15/2014 10:57:12,5320,POST,FUSELAGE,RBL 18 VERTICAL POST ON FS 409+128 BULKHEAD CRACKED.
10/15/2014 10:57:12,5320,FITTING,FUSELAGE,INBOARD & OTBD FLOORBEAM ATTACH CLIPS CRACKED AT FS 280 & LBL 9.
10/15/2014 10:57:12,5320,DOOR SILL,FUSELAGE,CARGO DOOR SILL PLATE CRACKED FROM RIVET AT FS 589 & 605.
10/15/2014 10:57:12,5320,ANGLE,FUSELAGE,"PASSENGER DOOR LOWER SILL LOWER FLOOR SUPPORT ANGLE CORRODED AT NUTPLATES, GND TERMINAL & PROX SENSOR."
10/15/2014 10:57:12,5320,ANGLE,FUSELAGE,AFT FLOOR SUPPORT ANGLE ON FS 280 BULKHEAD IS CRACKED AT LBL 14.
10/29/2014 8:43:30,5240,DOOR SEAL,SERVICE DOOR,"NOTED LOUD NOISE FROM SERVICE DOOR. ACFT DEPRESSURIZED AT FL210. CREW DONNED OXYGEN MASK & DECLARED AN EMER. CREW DESCENDED TO 11000 INITIALLY & DIVERTED. INSPECTED SERVICE DOOR & SEAL, FOUND HOLE IN SEAL ON UPPER AFT CORNER. R & R SERVICE DOOR SEAL IAW AMM 52-41-07. PERFORMED LEAK CHECK OPERATIONS, CHECKED GOOD."
10/27/2014 9:04:28,3350,LIGHT,CABIN,EMERGENCY LIGHTS FLOOR LEVEL ROW 8 & BEYOND DO NOT ILLUMINATE.
10/29/2018 10:39:29,5340,ANGLE,FUSELAGE,"Z ANGLE FWD OF RT TRANSDUCER BRACKET IS CRACKED. REPLACED Z ANGLE IAW SRM 51-41-02, 51-42-06."
10/29/2018 10:39:29,5340,BRACKET,FUSELAGE,"RT TRANSDUCER BRACKET CRACKED. REPLACED RT TRANSDUCER BRACKET IAW SRM 51-41-02, 51-42-06."
8/2/2019 10:14:18,5270,WARNING MESSAGE,SERVICE DOOR,SHORTLY AFTER TAKEOFF CREW RECEIVED A SERVICE DOOR CAUTION MESSAGE. THEY CIRCLED BACK AROUND TO LAND AT IAD. CREW SPOKE WITH MAINTENANCE UPON LANDING AND THE SERVICE DOOR INDICATION SYSTEM WAS PLACED ON MEL. AIRCRAFT DEPARTED WITH NO FURTHER ISSUES. SERVICE DOOR CAUTION MESSAGE AFTER T/O. SERVICE OUTER HANDLE UNLOCKED MESSAGE ON GROUND. PLACARDED AND PLACED ON MEL
6/18/2018 11:16:43,2751,BPSU,TE FLAP,FLAP FAIL CAUTION WHEN MOVING FLAPS 8-20. FLAPS STUCK IN 8 DEG POSITION. R&R LT BPSU IAW AMM 27-51-10 RIG AND FUNCTION CHECK GOOD IAW AMM 27-54-00 OPS CHECK GOOD.
2/18/2009 9:19:30,5312,BULKHEAD,BS 621,"AFT PRESSURE BULKHEAD AT FS 621.00 AT THE LINTEL LOCATION CRACKED. REPAIRED IAW REO 601R-53-61-1230, REV D. (K)"
2/18/2009 9:36:45,5330,SKIN,BS 228-230,"LT FWD FUSELAGE SKIN, QTY (4) HOLES FOR ACCESS PANEL 131AL ARE ELONGATED. REPAIR IAW REO 601R-53-11-162, REV B. (K)"
4/10/2023 15:09:58,7321,FUEL CONTROL,ENGINE,"DURRING OUR DECENT WE NOTICED N1 WILL NOT REDUCE BELOW 67% ON LH ENGINE. THROTTLE LEVER DID MOVE TO FLIGHT IDLE POSITION. NO CHANGE IN N1. WAS ABLE TO INCREASE N1 WHEN COMMANDED. ********AIRCRAFT REMOVED FROM SERVICE******** R&R LH FUEL CONTROL IAW AMM 73-21-01 OPS CHECK GOOD, LEAK CHECK GOOD. GOOD TO CONTINUE SERVICE"
5/6/2013 20:31:48,3260,WARNING SYSTEM,COCKPIT,"AFTER TAKEOFF, GEAR DISAGREE WARNING ILLUMINATED ALONG WITH RED CROSS-HATCH SYMBOL FOR RIGHT MAIN GEAR. USING THE QRH, THE GEAR WAS SUCCESSFULLY LOWERED. ATC ISSUED DELAYING VECTORS FOR US TO REACH LANDING WEIGHT. WE DECLARED AN EMERGENCY TO HAVE CFR STANDING BY AS A PRECAUTION. A NORMAL LANDING IN HSV OCCURRED AND MAINTENANCE CONTROL WAS CONTACTED AFTER THE FLIGHT. REF 244351/1 GEAR DISAGREE AFTER T/O C/W M ACTION. T/S PER FIM , SUP 08-067 NO DEFECTS NOTED. C/W SYS TEST ON LANDING GEAR PRIORITY VALVE, OP CHECK GOOD. FUNCTIONAL TEST OF EXT/RETRACTION ALL IAW 32 30 00, OP CHECK GOOD. REMOVE PLACARD/MEL."
4/17/2009 6:57:45,2910,HYDRAULIC SYSTEM,,"UPON GEAR RETRACTION RT MLG DISAGREE MSG. MSG CLEARED AFTER 30 SECONDS. HYD QTY 3 WAS 95 DEGREE SHOWN WHITE ON ED2, TEMP WAS 21 DEGREE C. OTHER QTY`S ALL IN GREEN (INDICATION CAME ON AFTER 28 SECONDS). DESERVICED NR 3 AND NR 2 HYD SYS TO CORRECT QTY OF 55 PERCENT AND 60 PERCENT FUNCTIONAL TEST OF LANDING GEAR EXTENSION/RETRACTION TEST GOOD IAW AMM 32-33-00. (K)"
6/5/2007 14:13:07,5210,ANCHOR FITTING,PAX DOOR,"FOUND PASSENGER DOOR FORWRAD ANCHOR FITTING IS CRACKED. [SUP 06-11-07] REMOVED AND REPLACED FORWARD ANCHOR FITTING IAW CRJ AMM 52-11-17-400-804, P/N 601R380742-3. (M)"
6/5/2007 14:11:01,2910,BRACKET,RT MLG WW,RIGHT MLG BAY Z BRACKET FORWARD OF HYDRAULIC TRANSDUCER IS CRACKED. (M) MAINTENANCE REMOVED AND REPLACED BRACKET PN 601R75262-155 IAW SRM 51-42-06. (K)
6/5/2007 14:16:48,5210,ANCHOR FITTING,PAX DOOR,FOUND PASSENGER DOOR AFT ANCHOR FITTING IS CRACKED. [SUP 06-11-07] REMOVED FITTING IAW CRJ AMM 52-11-17-000-804 AND INSTALLED NEW FITTING P/N 601R380741-3 IAW CRJ AMM 52-11-17-400-804. (M)
6/5/2007 14:05:01,2910,BRACKET,LT MLG WW,"LEFT MLG BAY HYDRAULIC TRANSDUCER BRACKET IS CRACKED. (M) [07-17-07] MAINTENANCE REMOVED AND REPLACED BRACKET, P/N 601R75262-159, IAW CRJ SRM 51-42-06. (M)"
12/3/2010 7:51:45,3040,CONTROLLER,WINDSHIELD HEAT,"RT WINDSHIELD HEAT CONTROLLER CAUTION MESSAGE INFLIGHT. DUE TO WEATHER, PERFORMED AIR RETURN TO DEPARTURE. R & R RT WINDSHIELD HEAT CONTROLLER IAW AMM 30-41-01. OPS CK GOOD."
6/5/2007 14:08:13,2910,BRACKET,RT MLG WW,RIGHT MLG BAY HYDRAULIC TRANSDUCER BRACKET CRACKED. (M) MAINTENANCE REMOVED AND REPLACED BRACKET PN 601R75262-157 IAW SRM 51-42-06. (K)
2/18/2011 7:24:25,5350,FAIRING,FUSELAGE,"RT STUB FAIRING HAS CHAFING DAMAGE, REMOVED SEAL RETAINERS, LOCATED AND INSTALLED NEW SERVICEABLE SEALS ON NEW SERVICEABLE STUB FAIRING PN 601R3199-92."
2/18/2011 7:27:57,5320,FITTING,FUSELAGE,"INTERCOSTAL CLIP CRACKED AT FS484, LT OTBD LBL36. R & R CLIP AT FS484, LT OTBD LBL36 IAW REO 601R-53-41-059, REV B."
2/18/2011 7:09:00,5320,SUPPORT BRACKET,FUSELAGE,"RT HYDRAULIC SYSTEM NR2 FILTER BRACKET CRACKED. REPAIRED NR2 HYD SYSTEM MANIFOLD SUPPORT BRACKET IAW REO 601R-53-62-031, REV A."
2/18/2011 7:21:09,5320,ANGLE,FUSELAGE,"RT OBLIQUE ANGLE CRACKED. R & R RT OBLIQUE ANGLE IAW REO 601R-53-61-422, REV NC."
6/5/2007 14:06:28,2571,RIB,BATTERY BOX,FOUND RIGHT BATTERY RIB IS CRACKED. (M) MAINTENANCE REPAIRED RT BATTERY RIB IAW EO 601R-57-51-046. (K)
11/25/2015 8:39:13,3244,TIRE,LT MLG,"BLEW TIRE ON LANDING, LT OUTER TIRE. NR 1 BRAKE HAD ICE ACCUMULATION. MX STATED THE TIRE LOOKS LIKE IT FLAT SPOTTED & BLEW. HYD QD'S WERE ATTACHED & NO OTHER VISIBLE ISSUES WITH BRAKE. CHANGING TIRE & BRAKE ASSEMBLY IAW 262050 2."
12/27/2022 12:01:37,5330,SKIN,BS 333-349,EXTERIOR SKIN UNDER FORWARD DRAIN MAST CORRODED. AIRCRAFT REMOVED FROM SERVICE. BLENDED & CUT OUT CORROSION AND INSTALLED EXTERNAL DOUBLER IAW EA AWAC-CRJ253-01922.
12/30/2010 7:19:26,7160,SKIN,LT INTAKE,"LT ENGINE INLET LIP SKIN HAS EROSION DAMAGE. LT ENGINE INLET LIPSKIN HAS CORROSION AT 315 AREA, SANDED LIPSKIN REMAINING .003 MATERIAL WITH .060 MATERIAL. REMAINING AREA IS WITHIN LIMITS IAW CMM 71-61-01, FIG 5003N."
